Stop;StopName;Kommunenavn;Lon;Lat;PublicLineNo;Reisende;Year;Month
102166;Skallevoldveien;Tønsberg;10,495961;59,295175;116A;110;2025;10
33988;Borre;Horten;10,455827;59,380040;1;315;2025;7
31345;Haukerød;Sandefjord;10,191889;59,147292;1;229;2025;2
31103;Vallø;Tønsberg;10,493433;59,261224;115;789;2025;8
31802;Hjertnes;Færder;10,423614;59,244940;113A;12;2025;7
34036;Breidablikk;Færder;10,455676;59,218848;113B;667;2025;7
33072;Teie veidele;Færder;10,415213;59,255624;1561;1;2025;4
33057;Høyjord skole;Sandefjord;10,137693;59,366883;1608;43;2025;1
32063;Meieriet;Sandefjord;10,199738;59,142493;1213;27;2025;1
31970;Øvre Laskenvei 23;Sandefjord;10,185176;59,143888;161;159;2025;12
33641;Berg Høyjord;Sandefjord;10,113547;59,360098;124;19;2025;9
33678;Bergan;Færder;10,438412;59,209867;112;52;2025;12
31557;Lersbryggen;Holmestrand;10,246139;59,577370;1825;9;2025;11
106118;Bakkenteigen;Horten;10,442707;59,368457;75;548;2025;10
34157;Buerstad;Færder;10,424597;59,175277;1551;26;2025;10
30542;Torpkrysset;Sandefjord;10,093869;59,296046;1216;33;2025;8
33074;Pande syd;Tønsberg;10,317855;59,301748;121;5;2025;6
31113;Severin Kjærs vei Tverrveien;Tønsberg;10,424602;59,278415;1656;1;2025;10
31278;Skaubakken;Larvik;10,027559;59,011709;4;72;2025;8
33066;Høysteinane;Larvik;10,008786;59,052231;1300;3;2025;6
31344;Haukerød;Sandefjord;10,191681;59,147346;1243;227;2025;4
32870;Svelvikstranda;Færder;10,383215;59,133409;22;10;2025;12
31461;Heimdalkrysset;Tønsberg;10,425403;59,273682;118;19;2025;9
33405;Asnes;Sandefjord;10,243218;59,103888;3;272;2025;2
34043;Breidablikk ungdomsskole;Sandefjord;10,228608;59,145795;1202;12;2025;4
31650;Åbol sag;Sandefjord;10,222323;59,157192;172;64;2025;9
32426;Spellemannsvingen;Larvik;9,858569;58,979955;1308;43;2025;9
30788;Tvedalen;Larvik;9,841628;59,033593;1304;17;2025;5
32079;Skolegata;Holmestrand;10,326631;59,481096;1901;1;2025;4
33413;Astoria;Færder;10,408594;59,242640;1653;13;2025;3
31081;Valbygrenda;Larvik;10,096436;59,048016;1116;24;2025;3
31096;Valleåsen;Tønsberg;10,267158;59,363223;1505;3;2025;5
33733;Ekenesstokken;Færder;10,435829;59,228165;1553;6;2025;5
33210;Kaldnes Hasselveien;Tønsberg;10,406112;59,261215;116A;107;2025;5
32900;Svinevoll øst;Tønsberg;10,239779;59,415832;1509;2;2025;4
30814;Rørkoll vest;Sandefjord;10,247079;59,215549;1;35;2025;5
34114;Fjellvikveien;Larvik;10,223988;59,043295;1125;5;2025;4
31823;Ødegården Mågerøveien;Færder;10,426791;59,151112;1609;24;2025;6
33659;Galleberg skole;Holmestrand;10,214458;59,627093;1831;7;2025;5
32484;Kroken;Larvik;9,899603;59,414972;1349;99;2025;2
33260;Alonso;Sandefjord;10,278831;59,143647;138;11;2025;6
31384;Vestmarkaveien;Larvik;10,044272;59,071114;208;20;2025;5
33349;Flåtan;Holmestrand;10,211953;59,658984;97;21;2025;12
30896;Gunnerødbrekka;Horten;10,449503;59,376764;2;274;2025;9
32785;Sundby;Sandefjord;10,285204;59,237915;1654;34;2025;10
33739;Bergsåsen;Tønsberg;10,249799;59,361685;121;522;2025;10
33554;Fugleveien Flaggspettveien;Færder;10,398993;59,244949;100;2;2025;6
31277;Skaubakken;Larvik;10,026830;59,012207;206;3;2025;4
32145;Mileveien;Larvik;10,123746;59,052256;1119;45;2025;11
33177;Tiurstien I;Horten;10,450714;59,424421;71;636;2025;11
31319;Haugsjordet;Færder;10,398012;59,121793;1664;10;2025;8
30952;Ula;Larvik;10,184522;59,025110;1136;10;2025;6
31546;Vivestad posthus;Tønsberg;10,133120;59,419997;124;23;2025;5
31768;Hjemseng;Færder;10,442393;59,221504;1531;84;2025;3
107559;Brattås skole;Færder;10,390677;59,196249;1546;105;2025;11
32939;Søndersrød;Larvik;9,870017;58,989053;1102;1;2025;9
33318;Andebuveien;Tønsberg;10,325185;59,281898;124;31;2025;7
33589;Furulyveien;Tønsberg;10,499081;59,292074;116B;42;2025;3
33309;Andebu sentrum;Sandefjord;10,178262;59,305372;150;1569;2025;9
31362;Skjeggestad;Tønsberg;10,296231;59,348939;120;4;2025;8
33376;Dronningens gate;Sandefjord;10,220464;59,132023;4;25;2025;8
33459;Bakke Hummerbakkveien;Larvik;9,948528;58,975792;1310;1;2025;5
33066;Høysteinane;Larvik;10,008786;59,052231;208;119;2025;4
32369;Solliveien;Larvik;10,018692;59,016506;1110;1;2025;10
30926;Sandefjord rutebilstasjon 1;Sandefjord;10,222073;59,134411;135;199;2025;1
32154;Kjær søndre;Tønsberg;10,438401;59,347920;2;37;2025;10
32120;Kjelle;Tønsberg;10,403776;59,279683;117;76;2025;6
31676;Årø;Sandefjord;10,320651;59,137141;163;1;2025;2
31194;Sjøl;Holmestrand;10,227746;59,598147;97;37;2025;11
33832;Engebukta;Holmestrand;10,274998;59,560785;93;53;2025;9
33254;Kanalen;Tønsberg;10,415168;59,259011;1622;36;2025;9
32584;Kvelde kirke;Larvik;9,968274;59,197255;214;1;2025;8
102383;Bjerkely skole;Tønsberg;10,364898;59,386329;1485;178;2025;5
30533;Rasmussens gate;Horten;10,478490;59,410507;70;252;2025;4
32704;Langerød;Tønsberg;10,409844;59,324221;21;3;2025;3
30554;Revetal;Tønsberg;10,264833;59,370448;1496;281;2025;12
31457;Heimdalkrysset;Tønsberg;10,424320;59,273896;116A;1012;2025;10
32804;Odderud;Holmestrand;10,165878;59,534566;1916;63;2025;9
30602;Ringveien Frøyas vei;Sandefjord;10,233197;59,145869;172;34;2025;5
32134;Midtløkken;Tønsberg;10,412392;59,272055;1593;9;2025;4
34031;Bregneveien;Færder;10,387688;59,236418;1533;21;2025;4
33437;Auli;Tønsberg;10,342770;59,283475;1456;1;2025;3
33180;Jordfall;Larvik;10,016218;59,041136;206;2;2025;11
31279;Haugberg nord;Sandefjord;10,130988;59,291400;1511;16;2025;11
32864;Svelvikskauen;Færder;10,383389;59,130055;22;24;2025;7
31568;Lestestad;Tønsberg;10,428171;59,340628;2;94;2025;7
33563;Bekkajordet;Horten;10,451351;59,433340;23;1;2025;6
106440;Nykirke;Horten;10,384196;59,424647;;1;2025;8
32024;Holtansvingen;Larvik;10,211937;59,053420;1117;22;2025;6
31638;Brenna;Drammen;10,404584;59,616361;1816;7;2025;6
33337;Kilgata;Sandefjord;10,232914;59,127802;161;66;2025;5
31306;Skaustuløkka;Sandefjord;10,255389;59,134397;161;7;2025;3
30944;Sandefjord vgs.;Sandefjord;10,202927;59,133051;1220;131;2025;3
32201;Skåtanlia;Larvik;9,939870;59,283340;215;17;2025;2
102459;Holmestrand stasjon 3;Holmestrand;10,312178;59,492520;1904;184;2025;9
31941;Østli;Larvik;10,050259;59,072025;1281;2;2025;3
33529;Barlin;Holmestrand;10,314462;59,479814;45;109;2025;11
32091;Skolegata sør;Holmestrand;10,329702;59,476474;45;20;2025;10
32594;Kvelde skole;Larvik;9,968242;59,191571;1365;24;2025;9
30500;Torggata;Horten;10,482511;59,417537;71;36;2025;9
33686;Gamle Hellavei;Færder;10,390875;59,229934;1572;7;2025;1
32303;Solbakken;Sandefjord;10,210901;59,171874;1205;342;2025;12
31052;Selvik;Holmestrand;10,263467;59,567343;96;32;2025;2
32591;Stokke ungdomsskole snuplass;Sandefjord;10,276667;59,220078;1730;111;2025;10
31827;Hof;Holmestrand;10,089467;59,529468;41;15;2025;8
102459;Holmestrand stasjon 3;Holmestrand;10,312178;59,492520;1941;2;2025;3
33113;Peder Bogensgate;Sandefjord;10,208933;59,136136;1291;8;2025;2
34043;Breidablikk ungdomsskole;Sandefjord;10,228608;59,145795;138;8;2025;2
32963;Sørby;Sandefjord;10,281411;59,234439;1731;4;2025;10
33739;Bergsåsen;Tønsberg;10,249799;59,361685;1506;416;2025;12
31331;Vestad;Sandefjord;10,276999;59,137492;1202;54;2025;12
33454;Bakkane;Larvik;9,973877;59,031641;1315;1;2025;10
33943;Gon;Færder;10,396341;59,109961;22;3;2025;10
33150;Jarlsberg travbane;Tønsberg;10,366829;59,281480;124;75;2025;8
32398;Mågerøkrysset;Færder;10,409675;59,154060;2;46;2025;12
32095;Melsom skole;Sandefjord;10,339631;59,231416;1733;1;2025;10
31458;Larvik stasjon;Larvik;10,029466;59,050889;206;11;2025;8
31578;Helodden;Tønsberg;10,479613;59,260790;115;70;2025;7
32975;Hybbestadkrysset;Larvik;10,167283;59,089405;1116;15;2025;4
33027;Hørdal;Sandefjord;10,237501;59,204409;1244;1;2025;3
33849;Gjøklep ungdomsskole;Holmestrand;10,295658;59,483168;1945;11;2025;2
32120;Kjelle;Tønsberg;10,403776;59,279683;1501;5;2025;12
32715;Langgaten 38;Holmestrand;10,318150;59,487245;42;84;2025;12
32520;Steinsholt Brunlanesveien;Larvik;9,953216;59,025199;208;4;2025;11
30643;Treidene;Færder;10,403838;59,077955;1572;1;2025;1
32452;Nalum;Larvik;9,982096;58,991314;206;6;2025;9
30832;Tveitan gård;Tønsberg;10,290577;59,280224;124;3;2025;11
31211;Skafjellveien;Holmestrand;10,254052;59,576408;1825;30;2025;10
30863;Sagmyra;Sandefjord;10,137902;59,214706;1223;48;2025;5
32048;Holtung;Tønsberg;10,197362;59,435240;1509;18;2025;1
33066;Høysteinane;Larvik;10,008786;59,052231;1305;2;2025;10
31416;Langgrunn;Horten;10,463591;59,391016;2;240;2025;8
33619;Berg;Sandefjord;10,128589;59,293702;1564;1;2025;3
33794;Elgfaret;Holmestrand;10,268176;59,494568;1916;4;2025;8
32379;Kodal kirke;Sandefjord;10,127025;59,230461;1225;1;2025;2
33498;Banebakken;Tønsberg;10,407787;59,259304;116A;501;2025;1
33616;Fylkeshuset;Tønsberg;10,416911;59,265194;112;8;2025;12
31286;Veldrebakken;Larvik;9,996808;59,046702;1303;5;2025;11
33989;Farmandsveien;Tønsberg;10,406834;59,275188;130;223;2025;8
32482;Nanset skole;Larvik;10,039634;59,063853;215;1;2025;3
31244;Hauan;Sandefjord;10,177795;59,326754;124;21;2025;2
31756;Lofterød Kirkeveien;Færder;10,405482;59,195257;1548;1;2025;9
31379;Hedrum kirke;Larvik;10,060633;59,123558;215;27;2025;6
33260;Alonso;Sandefjord;10,278831;59,143647;1218;10;2025;2
33022;Høkli;Tønsberg;10,468491;59,339002;1537;6;2025;1
100610;Barkåker skole;Tønsberg;10,392205;59,317548;117;176;2025;1
34172;Buskveien;Tønsberg;10,468116;59,272637;1536;31;2025;12
32088;Melsom skole;Sandefjord;10,339377;59,231526;1666;135;2025;11
31133;Vammen skole;Holmestrand;10,346393;59,535115;1838;5;2025;9
31457;Heimdalkrysset;Tønsberg;10,424320;59,273896;116B;896;2025;9
30447;Prinsegata;Larvik;10,031963;59,050706;4;107;2025;7
33078;Indre havn;Sandefjord;10,239486;59,128108;1266;1;2025;6
33451;Døvlehamna;Sandefjord;10,160154;59,302523;1564;9;2025;6
31918;Holme;Færder;10,425593;59,098339;2;2;2025;11
30892;Sand camping;Holmestrand;10,353130;59,453631;2;32;2025;11
34042;Breidablikk ungdomsskole;Sandefjord;10,229012;59,145757;;13;2025;6
30777;Røed Hedrumveien;Larvik;9,963135;59,230322;1343;11;2025;6
30530;Ranvikbakken;Sandefjord;10,221236;59,112778;4;585;2025;2
31163;Sjue nord;Tønsberg;10,185565;59,462501;121;9;2025;11
30964;Ulvø;Færder;10,446711;59,202615;113B;11;2025;7
31441;Lardal ungdomsskole;Larvik;9,963288;59,401198;214;1;2025;3
101787;Stokkeveien;Holmestrand;10,193175;59,574865;41;48;2025;3
33413;Astoria;Færder;10,408594;59,242640;2;1490;2025;3
30551;Torstrand;Larvik;10,054035;59,046202;210;35;2025;7
31828;Ødegården gamle Sørlandske;Holmestrand;10,247538;59,544395;1811;17;2025;4
33195;Tjøme kommunehus;Færder;10,392551;59,111765;22;34;2025;12
33582;Furulund;Sandefjord;10,250086;59,221683;1;72;2025;7
31319;Haugsjordet;Færder;10,398012;59,121793;1664;43;2025;2
33965;Borgen syd;Sandefjord;10,221421;59,297011;1644;19;2025;12
33161;Bøskogen;Sandefjord;10,177672;59,141743;1280;3;2025;5
33204;Tjøme sentrum Østveien;Færder;10,392632;59,115468;1576;10;2025;4
32009;Skjerve;Færder;10,412342;59,206860;1653;6;2025;1
30759;Rødbøl;Larvik;10,112413;59,103719;1364;129;2025;8
30828;Røråstoppen skole;Tønsberg;10,277270;59,371416;1674;87;2025;4
33075;Pande syd;Tønsberg;10,318560;59,301339;1701;21;2025;3
30869;Tvetene topp;Larvik;9,991094;59,040370;208;10;2025;12
30733;Grunnane;Drammen;10,395150;59,591027;1830;10;2025;4
31345;Haukerød;Sandefjord;10,191889;59,147292;150;12;2025;12
33176;Bøvre;Larvik;9,998851;58,985757;1104;15;2025;8
33665;Berg skole;Larvik;9,873300;58,986590;1111;150;2025;5
32387;Kolberg;Færder;10,410962;59,244725;1653;34;2025;11
30753;Grythe boligfelt;Sandefjord;10,251941;59,275025;1648;151;2025;11
32642;Nordjordet;Holmestrand;10,302931;59,495674;45;62;2025;6
32071;Kirkebakken Borre;Horten;10,458464;59,381925;23;7;2025;5
32596;Stolpestad Anvik;Larvik;9,954863;58,976578;1102;5;2025;4
30509;Ramnes skole;Tønsberg;10,244603;59,355956;1655;236;2025;11
33631;Berg Gurannveien;Holmestrand;10,251841;59,492361;1931;1;2025;3
32106;Kjeldås;Holmestrand;10,236554;59,652536;96;222;2025;12
30597;Torød;Færder;10,440623;59,179875;113B;971;2025;11
34065;Firing nord;Tønsberg;10,244681;59,389124;1930;46;2025;1
30995;Undrumshøy;Tønsberg;10,371542;59,363490;126;32;2025;12
32238;Slottsvika;Sandefjord;10,262392;59,067745;168;3;2025;9
33944;Gon;Færder;10,397017;59,109944;22;14;2025;12
33591;Bekkeveien;Færder;10,421624;59,247280;100;18;2025;11
33989;Farmandsveien;Tønsberg;10,406834;59,275188;11;58;2025;6
31941;Østli;Larvik;10,050259;59,072025;3;51;2025;2
30550;Torstrand;Larvik;10,055733;59,045929;4;39;2025;12
30679;Grinda;Sandefjord;10,335011;59,219115;1644;15;2025;12
105825;Horten rutebilstasjon 2;Horten;10,485758;59,415039;23;99;2025;5
33287;Amundrødveien Fugleveien;Færder;10,387725;59,242639;116B;15;2025;12
32486;Stavnum;Sandefjord;10,288128;59,187100;138;44;2025;11
31287;Skauen Jomfruøya;Larvik;10,063387;59,106860;214;1;2025;12
32570;Briskemoen;Larvik;9,969387;59,188414;214;9;2025;12
33152;Jarlsberg travbane fv. 303;Tønsberg;10,364313;59,280125;1636;19;2025;9
34139;Bråvoll;Sandefjord;10,108500;59,296847;1216;1;2025;9
32458;Stangeby;Færder;10,405698;59,215309;1677;1;2025;6
32120;Kjelle;Tønsberg;10,403776;59,279683;1506;9;2025;5
31274;Haugan;Sandefjord;10,313655;59,185309;1651;10;2025;5
34136;Flykafeen;Tønsberg;10,360807;59,306526;117;6;2025;1
30717;Tufte;Sandefjord;10,345135;59,237716;1640;11;2025;10
33721;Gihle;Sandefjord;10,344596;59,240714;1626;17;2025;8
32805;Hummerbakken;Larvik;9,929109;58,980722;1100;24;2025;4
33809;Gjone krysset;Larvik;9,990005;59,174851;1352;3;2025;11
103559;Solsikken;Holmestrand;10,281977;59,514648;1929;33;2025;9
31143;Varden ungdomsskole;Sandefjord;10,255275;59,121459;1270;438;2025;2
31716;Hillestad;Holmestrand;10,189565;59,509137;1916;40;2025;9
30927;Tønsberg stasjon;Tønsberg;10,410007;59,271440;11;393;2025;2
32675;Landsrød;Færder;10,388622;59,177621;1653;2;2025;1
32641;Strand;Holmestrand;10,158993;59,512063;1914;1;2025;10
33544;Eidene;Færder;10,404520;59,099770;22;8;2025;7
31931;Lønnskoll;Tønsberg;10,105534;59,444537;1569;3;2025;11
33986;Borgheim ungdomsskole;Færder;10,406426;59,225812;1601;349;2025;8
34130;Flekkenveien;Færder;10,403709;59,142478;1609;132;2025;1
31747;Åsgården;Horten;10,453902;59,350701;1;528;2025;12
31854;Øhre øvre;Færder;10,425926;59,237959;112;5;2025;6
30486;Torbjørnrødveien;Færder;10,383410;59,196166;1546;7;2025;5
32281;Snarrønningveien;Færder;10,375742;59.2011330;1549;1;2026;3
31104;Hagaveien;Larvik;10,046627;59.0719830;208;30;2026;3
30509;Ramnes skole;Tønsberg;10,244603;59.3559560;1655;184;2026;4
31470;Larvik sykehus;Larvik;10,036732;59.0526510;210;53;2026;2
31065;Klokkerjordet;Holmestrand;10,212497;59.5884630;93;106;2026;5
32564;Kvelde Gylnaveien;Larvik;9,967435;59.1903040;214;5;2026;4
33313;Dolvenhøyda;Larvik;9,895270;59.0065710;1307;20;2026;2
34018;Brattås skole;Færder;10,389593;59.1968100;1548;102;2026;4
31278;Skaubakken;Larvik;10,027559;59.0117090;206;1;2026;1
32425;Spellemannsvingen;Larvik;9,858593;58.9800670;208;1;2026;5
31831;Hof barnehage;Holmestrand;10,077546;59.5392270;41;19;2026;4
32185;Kjærnåsveien trafo;Færder;10,402457;59.2417860;1664;1;2026;5
31991;Holtan søndre;Sandefjord;10,262362;59.1000560;168;3;2026;2
33858;Glanutveien;Tønsberg;10,367272;59.2543820;130;66;2026;2
32484;Kroken;Larvik;9,899603;59.4149720;1376;6;2026;3
33315;Kiil;Larvik;10,076137;59.0479250;1135;2;2026;1
33159;Tinghaug;Færder;10,406818;59.2242360;2;698;2026;1
32606;Kverken;Larvik;10,063554;59.0832270;11;170;2026;4
32265;Mulvika;Holmestrand;10,336939;59.4689790;21;6;2026;2
33112;Peder Bogensgate;Sandefjord;10,208726;59.1359440;1217;2;2026;3
31320;Verningen;Larvik;10,101266;59.0920130;1366;87;2026;4
32037;Marumveien;Sandefjord;10,206937;59.1048500;1234;33;2026;1
33073;Ilebrekke;Tønsberg;10,472940;59.2929290;1;321;2026;2
31375;Skjeggestadåsen;Tønsberg;10,289882;59.3541610;120;246;2026;2
30533;Rasmussens gate;Horten;10,478490;59.4105070;2;1659;2026;2
33137;Jareteigen;Tønsberg;10,425223;59.3368320;2;93;2026;5
32742;Horten vgs.;Horten;10,489050;59.4205530;23;686;2026;4
107556;Tønsberg rutebilstasjon;Tønsberg;10,413494;59.2695380;1455;30;2026;4
30592;Gressbanen;Tønsberg;10,414739;59.2825500;1619;61;2026;3
33743;Eklund;Sandefjord;10,336153;59.2102690;130;167;2026;2
32963;Sørby;Sandefjord;10,281411;59.2344390;1648;43;2026;2
30896;Gunnerødbrekka;Horten;10,449503;59.3767640;75;12;2026;1
32081;Kirkevoll;Tønsberg;10,278287;59.4176730;1941;13;2026;4
32514;Steinerskolen i Vestfold;Færder;10,394979;59.2407520;1560;128;2026;5
31754;Lofterød Kirkeveien;Færder;10,405584;59.1956450;1611;2;2026;2
31659;Åmodt;Sandefjord;10,300177;59.2740020;1648;39;2026;3
33308;Dolvengata;Larvik;9,902193;59.0084150;1310;1;2026;2
33937;Bonstad;Larvik;9,989705;59.4140170;214;20;2026;4
32063;Meieriet;Sandefjord;10,199738;59.1424930;1284;2;2026;2
32623;Kvistveien;Tønsberg;10,468710;59.2894660;1;392;2026;4
32159;Kjæretoppen;Færder;10,407135;59.1071930;1685;1;2026;3
30652;Rom østre;Tønsberg;10,455117;59.3240550;1537;1;2026;2
30907;Tømmerholt;Færder;10,372923;59.1939880;2;309;2026;5
34131;Flekkenveien;Færder;10,404232;59.1423080;2;90;2026;2
32870;Svelvikstranda;Færder;10,383215;59.1334090;1611;1;2026;1
31768;Hjemseng;Færder;10,442393;59.2215040;1543;38;2026;3
30522;Ranvik;Sandefjord;10,219841;59.1172720;1229;2;2026;3
30470;Ra ungdomsskole;Larvik;9,990934;59.0478830;1367;322;2026;3
32081;Kirkevoll;Tønsberg;10,278287;59.4176730;1515;12;2026;5
33466;Mesterfjellveien;Larvik;10,046514;59.0533540;208;28;2026;3
33377;Dronningens gate;Sandefjord;10,220319;59.1319700;1289;16;2026;3
32834;Huseby;Larvik;10,116016;59.0545180;4;260;2026;4
30884;Krokemo Samvirkelag;Sandefjord;10,189321;59.1298270;1281;6;2026;5
33085;Teien;Tønsberg;10,448706;59.2561130;111;4;2026;4
32391;Solnes;Sandefjord;10,335876;59.2146390;130;319;2026;2
32346;Solhøy;Horten;10,464073;59.4002410;2;1804;2026;4
30499;Ramdal syd;Færder;10,391044;59.2601630;1533;10;2026;3
31942;Østli;Larvik;10,049226;59.0713910;214;10;2026;5
33815;Gjone vekta;Larvik;9,995230;59.1704450;214;1;2026;2
32085;Skolegata nord;Holmestrand;10,321710;59.4852250;1940;1;2026;2
33707;Gauterødveien;Tønsberg;10,463466;59.2806160;1656;26;2026;5
33906;Bokemoa skole;Sandefjord;10,290383;59.2208700;1727;29;2026;3
32963;Sørby;Sandefjord;10,281411;59.2344390;1640;62;2026;2
33116;Tenvik;Færder;10,366478;59.1764180;2;108;2026;2
33138;Jareteigen;Tønsberg;10,425250;59.3366030;23;6;2026;5
32963;Sørby;Sandefjord;10,281411;59.2344390;1643;4;2026;3
32141;Skremma;Larvik;9,879190;58.9955900;208;1;2026;2
33241;Kamfjordkilen;Sandefjord;10,243529;59.1273350;3;230;2026;4
31249;Veberg;Holmestrand;10,235509;59.6080610;1832;1;2026;3
32626;Fredrik Stangsgate vest;Sandefjord;10,296094;59.2232770;130;182;2026;2
33146;Jarlsberg travbane;Tønsberg;10,367610;59.2817150;1;204;2026;1
33943;Gon;Færder;10,396341;59.1099610;2;15;2026;5
30734;Råstad søndre;Sandefjord;10,348190;59.2465060;1640;1;2026;5
33143;Jareteigen skole;Tønsberg;10,423523;59.3320160;23;4;2026;2
31784;Åskollen Gilde;Tønsberg;10,344934;59.2961960;1567;2;2026;1
33133;Petterødveien;Færder;10,446999;59.1900460;1557;9;2026;1
34092;Briskeveien Nedre Haslevei;Sandefjord;10,239482;59.1396070;138;26;2026;3
34128;Brygga Sandefjord;Sandefjord;10,225493;59.1282700;4;24;2026;3
110314;Brufoss;Larvik;9,990960;59.4254130;1375;3;2026;1
31912;Holm gamle Sørlandske;Holmestrand;10,234725;59.5573880;1811;51;2026;3
31983;Løveskogen;Larvik;10,142671;59.0617520;4;85;2026;4
30627;Greveskogen;Tønsberg;10,417805;59.2874750;1620;1;2026;5
30923;Tønsberg rutebilstasjon;Tønsberg;10,411606;59.2698600;1452;4;2026;2
33674;Bergan;Færder;10,437999;59.2096220;113B;12;2026;3
32787;Hukstrøm bru;Larvik;9,972155;59.3984710;1349;1;2026;1
33644;Føyka;Larvik;10,040219;59.0479900;208;122;2026;1
107553;Tønsberg rutebilstasjon;Tønsberg;10,410546;59.2703420;1580;250;2026;2
30899;Sande gamle prestegård;Holmestrand;10,209068;59.5933460;96;62;2026;2
33067;Høysteinane;Larvik;10,009006;59.0521980;208;111;2026;2
32391;Solnes;Sandefjord;10,335876;59.2146390;1644;34;2026;1
33267;Alveveien;Tønsberg;10,420827;59.2949460;113A;477;2026;2
32081;Kirkevoll;Tønsberg;10,278287;59.4176730;1937;9;2026;5
32346;Solhøy;Horten;10,464073;59.4002410;70;330;2026;5
30584;Grepan;Færder;10,407054;59.0649330;22;105;2026;5
33955;Fagerliveien;Holmestrand;10,305007;59.4822980;45;13;2026;4
33107;Teishverven;Tønsberg;10,480721;59.3425850;1;8;2026;5
29324;Strømsø torg;Drammen;10,201744;59.7396570;96;2355;2026;3
31646;Åbol Landhandel;Sandefjord;10,219006;59.1520900;1205;79;2026;2
33151;Thorøya;Sandefjord;10,221629;59.1030780;1264;49;2026;2
34070;Brekkebakken;Holmestrand;10,255662;59.5719510;1830;2;2026;5
32120;Kjelle;Tønsberg;10,403776;59.2796830;1506;7;2026;4
32141;Skremma;Larvik;9,879190;58.9955900;208;2;2026;3
32284;Snekkestad;Holmestrand;10,347273;59.4618380;2;66;2026;2
33795;Elgfaret;Holmestrand;10,268363;59.4946040;1923;1;2026;4
34192;Bø;Tønsberg;10,283228;59.3560100;121;1;2026;5
31085;Valle;Tønsberg;10,273435;59.3602600;120;16;2026;4
32120;Kjelle;Tønsberg;10,403776;59.2796830;1501;4;2026;2
30709;Tuftaveien;Tønsberg;10,496463;59.3166160;1538;4;2026;5
31398;Hedrum ungdomsskole;Larvik;10,052525;59.0674570;215;209;2026;5
30474;Rahellinga;Larvik;10,094864;59.0897810;3;51;2026;5
33333;Kilen øst;Tønsberg;10,430800;59.2736260;116B;274;2026;4
30562;Revå syd;Tønsberg;10,185573;59.4516710;1509;15;2026;2
31357;Haukerød Raveien;Sandefjord;10,192491;59.1491440;1257;5;2026;5
99651;Tønsberg stasjon;Tønsberg;10,409956;59.2712450;124;1;2026;5
30971;Sando;Holmestrand;10,311493;59.5402810;93;6;2026;5
