Stop	StopName	Kommunenavn	Lon	Lat	PublicLineNo	Reisende	År
33444	Framnes Rødvang	Sandefjord	10,233303	59,1172	168	29	2024
31862	Øhrebekken	Færder	10,428802	59,235015	113A	29	2024
32781	Huken	Larvik	9,983123	59,010504	1107	29	2024
30492	Ramberg	Holmestrand	10,296721	59,500674	45	29	2024
31332	Haugåkerveien	Færder	10,444015	59,234936	1543	29	2024
32542	Steinsholtmoen	Larvik	9,887978	59,301967	1330	29	2024
31743	Himberg	Larvik	10,138745	59,104248	134	29	2024
32521	Steinsholt Brunlanesveien	Larvik	9,953417	59,025148	208	29	2024
30811	Tveitan	Sandefjord	10,26384	59,065451	168	29	2024
34144	Buar	Sandefjord	10,211628	59,289579	1644	29	2024
30562	Revå syd	Tønsberg	10,185573	59,451671	1509	29	2024
33506	Barkost vest	Holmestrand	10,186813	59,474744	1917	29	2024
31324	Haugtuft	Sandefjord	10,225147	59,191502	1244	29	2024
32108	Kjeldåstoppen	Holmestrand	10,24132	59,657684	96	29	2024
33938	Fagerheim skole	Horten	10,379632	59,424934	74	29	2024
33932	Gogstadveien	Sandefjord	10,230751	59,134972	138	29	2024
31018	Uranienborgveien	Sandefjord	10,246921	59,130717	161	29	2024
32232	Mossåsen	Holmestrand	10,055212	59,493313	44	29	2024
33118	Jahres fabrikker	Sandefjord	10,237831	59,107978	168	29	2024
34064	Brekke landhandel	Larvik	9,989617	58,987148	1104	28	2024
34096	Bruaskauen	Færder	10,437765	59,226274	113B	28	2024
31539	Vivestad kirke	Tønsberg	10,132393	59,421842	1569	28	2024
32597	Kvelderønningen	Larvik	9,919984	59,199534	1352	28	2024
31339	Haukemyr	Færder	10,43334	59,178094	112	28	2024
32453	Korsvik	Sandefjord	10,247444	59,103281	1233	28	2024
31463	Larvik stasjon	Larvik	10,030126	59,050651	207	28	2024
31440	Heierstad	Holmestrand	10,057686	59,59813	43	28	2024
31716	Hillestad	Holmestrand	10,189565	59,509137	1916	28	2024
34096	Bruaskauen	Færder	10,437765	59,226274	1614	28	2024
30490	Granlia terrasse	Holmestrand	10,288278	59,510628	1906	28	2024
32601	Nilsesvingen	Sandefjord	10,246425	59,138336	163	28	2024
33832	Engebukta	Holmestrand	10,274998	59,560785	1815	28	2024
30530	Ranvikbakken	Sandefjord	10,221236	59,112778	1264	28	2024
30554	Revetal	Tønsberg	10,264833	59,370448	1180	28	2024
31911	Østersveien	Tønsberg	10,480858	59,2738	116B	28	2024
32322	Myhre	Sandefjord	10,268087	59,131373	161	28	2024
31457	Heimdalkrysset	Tønsberg	10,42432	59,273896	116	28	2024
33313	Dolvenhøyda	Larvik	9,89527	59,006571	1307	28	2024
32855	Husøy brygge	Tønsberg	10,469131	59,239873	1531	28	2024
31682	Lindås	Larvik	9,988308	59,17954	214	28	2024
32732	Nyrønninga	Tønsberg	10,488152	59,288464	116A	28	2024
33749	Bettumveien	Tønsberg	10,25161	59,419155	120	28	2024
30927	Tønsberg stasjon	Tønsberg	10,410007	59,27144	1634	28	2024
30912	Nordre Jarlsberg Brygge	Holmestrand	10,267622	59,566395	93	28	2024
32359	Knausen	Larvik	10,054239	59,07468	011	28	2024
31722	Linnestad	Tønsberg	10,310615	59,337535	1673	28	2024
31215	Hasle Tjøllingveien	Larvik	10,182087	59,062834	01	28	2024
33869	Engås	Færder	10,408991	59,199278	02	28	2024
33158	Jegerborgsgate	Larvik	10,033042	59,052269	210	28	2024
31557	Lersbryggen	Holmestrand	10,246139	59,57737	1825	28	2024
33847	Bjørnerød	Sandefjord	10,219651	59,186879	01	28	2024
33245	Allum	Larvik	10,033776	59,163746	215	28	2024
31940	Holmestrand sentrum	Holmestrand	10,317079	59,488024	47	28	2024
31628	Hengsrød	Tønsberg	10,305203	59,392414	1183	28	2024
30743	Rød Fonsveien	Tønsberg	10,191297	59,444282	1509	28	2024
33312	Andebu skole	Sandefjord	10,172605	59,305631	1603	28	2024
32394	Solstadbakken	Larvik	10,033455	59,006698	01	28	2024
33457	Døvlehavna	Sandefjord	10,286221	59,220067	1636	28	2024
33418	Auby	Larvik	10,154741	59,109754	134	27	2024
31557	Lersbryggen	Holmestrand	10,246139	59,57737	97	27	2024
34086	Bringaker	Holmestrand	10,234416	59,496723	1917	27	2024
32068	Gullvingeveien	Tønsberg	10,360765	59,266476	130	27	2024
31032	Saubakken	Larvik	9,877355	59,132342	207	27	2024
32708	Stub	Sandefjord	10,218795	59,120434	01	27	2024
33333	Kilen øst	Tønsberg	10,4308	59,273626	118	27	2024
31802	Hjertnes	Færder	10,423614	59,24494	113A	27	2024
33089	Teien Verningen	Larvik	10,089132	59,089444	1366	27	2024
31523	Viulsrødåsen	Horten	10,39837	59,377795	70	27	2024
32500	Krokenskogen Sørvil	Sandefjord	10,18538	59,130621	1281	27	2024
32750	Stålerød	Sandefjord	10,115301	59,296483	124	27	2024
33116	Tenvik	Færder	10,366478	59,176418	1546	27	2024
31672	Lindhøy skole	Færder	10,402777	59,107675	022	27	2024
33923	Bommestad	Larvik	10,073605	59,089772	1366	27	2024
31940	Holmestrand sentrum	Holmestrand	10,317079	59,488024	02	27	2024
32805	Hummerbakken	Larvik	9,929109	58,980722	1100	27	2024
32222	Mosserød aldershjem	Sandefjord	10,209628	59,146667	138	27	2024
32620	Nordbyen	Larvik	10,045712	59,068719	1295	27	2024
31614	Hemsenga	Tønsberg	10,373669	59,346844	126	27	2024
33422	Auen	Holmestrand	10,095817	59,471776	44	27	2024
32071	Kirkebakken Borre	Horten	10,458464	59,381925	1187	27	2024
31364	Vestfjordveien 23	Færder	10,400147	59,244816	100	27	2024
31178	Sjuvehøgda	Holmestrand	10,099558	59,466847	44	27	2024
30635	Greveskogen Idrettspark	Tønsberg	10,406555	59,286844	023	27	2024
33027	Hørdal	Sandefjord	10,237501	59,204409	1205	27	2024
32605	Kverken	Larvik	10,063149	59,083364	214	27	2024
30777	Røed Hedrumveien	Larvik	9,963135	59,230322	1343	27	2024
31978	Øvre Smidsrødvei	Færder	10,422155	59,239127	100	27	2024
30869	Tvetene topp	Larvik	9,991094	59,04037	208	27	2024
31086	Hagadalen	Holmestrand	10,365398	59,536564	93	27	2024
32420	Speiderveien	Færder	10,41037	59,254168	100	27	2024
33981	Borgheim	Færder	10,405705	59,226248	116B	27	2024
32398	Mågerøkrysset	Færder	10,409675	59,15406	02	27	2024
33843	Bjørnefaret	Holmestrand	10,262927	59,497456	47	27	2024
32404	Solveien	Tønsberg	10,40909	59,256803	100	27	2024
30868	Gullhaug	Holmestrand	10,256821	59,500458	42	27	2024
30970	Sando	Holmestrand	10,311266	59,540431	93	26	2024
31027	Santra	Larvik	10,160969	59,063998	221	26	2024
31355	Skjeggerød Kodal	Sandefjord	10,144444	59,203116	150	26	2024
32357	Myrvang	Sandefjord	10,288087	59,226543	138	26	2024
32882	Omsland	Larvik	9,887559	59,129247	207	26	2024
32676	Landsrød	Færder	10,38752	59,177577	1546	26	2024
31647	Lindhjem	Larvik	10,138667	59,076412	1116	26	2024
32567	Stiger	Sandefjord	10,288723	59,103222	162	26	2024
31517	Viulsrød	Horten	10,40456	59,380579	1179	26	2024
30862	Sagmyra	Sandefjord	10,137337	59,214664	1222	26	2024
30939	Sandefjord vgs.	Sandefjord	10,203786	59,133438	135	26	2024
33053	Teie hovedgård	Tønsberg	10,413454	59,2606	1718	26	2024
31056	Vaktberg	Sandefjord	10,304883	59,209139	1641	26	2024
32128	Meum	Færder	10,410774	59,21082	02	26	2024
33591	Bekkeveien	Færder	10,421624	59,24728	113A	26	2024
33902	Bokemoa	Sandefjord	10,29081	59,223833	130	26	2024
31517	Viulsrød	Horten	10,40456	59,380579	021	26	2024
32852	Olsrødkrysset	Tønsberg	10,451598	59,274725	1656	26	2024
31768	Hjemseng	Færder	10,442393	59,221504	1543	26	2024
30511	Ramsdal	Larvik	9,9063	59,178687	1353	26	2024
32604	Storevar	Sandefjord	10,329431	59,201152	1636	26	2024
33106	Teishverven	Tønsberg	10,480541	59,342598	01	26	2024
33692	Ekebergfeltet	Holmestrand	10,235774	59,638227	97	26	2024
30528	Ranvik ungdomsskole	Sandefjord	10,212926	59,116218	134	26	2024
31438	Lardal skole	Larvik	9,965069	59,400663	1374	26	2024
31152	Vardenveien Ringkollen	Sandefjord	10,252767	59,119753	1270	26	2024
30434	Presterød	Tønsberg	10,442666	59,273291	1656	26	2024
31514	Helgerød skole	Sandefjord	10,284856	59,148828	1203	26	2024
33409	Astoria	Færder	10,407797	59,24254	1622	26	2024
33474	Horgsvingen	Larvik	10,044606	59,056549	208	26	2024
32955	Ormestad	Tønsberg	10,284177	59,383746	1184	26	2024
31980	Holtan gård	Sandefjord	10,260758	59,10421	168	26	2024
34056	Fevang skole	Sandefjord	10,229804	59,19092	1205	26	2024
33952	Gran Sande	Holmestrand	10,233333	59,603657	97	26	2024
32391	Solnes	Sandefjord	10,335876	59,214639	1636	26	2024
30985	Sandskje	Sandefjord	10,311272	59,202828	1636	26	2024
31982	Løveskogen	Larvik	10,142822	59,061912	1121	26	2024
33406	Fossan	Tønsberg	10,258205	59,385316	120	26	2024
33835	Gjærvåg søndre	Færder	10,390543	59,144755	022	26	2024
31688	Linerleveien Kjernåsveien	Færder	10,396459	59,241275	100	26	2024
33208	Kaldnes Hasselveien	Tønsberg	10,406171	59,261358	116A	26	2024
32005	Øyra	Sandefjord	10,207726	59,080558	01	26	2024
32486	Stavnum	Sandefjord	10,288128	59,1871	138	26	2024
31454	Larvik sentrumsterminal 2	Larvik	10,028871	59,054077	206	26	2024
31991	Holtan søndre	Sandefjord	10,262362	59,100056	168	26	2024
33079	Teiehøyden	Færder	10,414234	59,25091	022	26	2024
32797	Humleveien	Tønsberg	10,360966	59,272109	1636	26	2024
32727	Stuen	Sandefjord	10,186982	59,118797	134	26	2024
30939	Sandefjord vgs.	Sandefjord	10,203786	59,133438	1283	26	2024
33939	Golfbanen Vear	Tønsberg	10,354724	59,251677	1636	25	2024
30996	Gårdbokrysset Bakeren	Tønsberg	10,486299	59,27945	116A	25	2024
30473	Rahellinga	Larvik	10,094641	59,089839	1291	25	2024
33637	Berg Hengsrudveien	Tønsberg	10,290612	59,391092	1184	25	2024
33649	Berg Svarstad	Larvik	9,981358	59,390098	1325	25	2024
30830	Røsbekk	Larvik	9,983922	59,402868	1349	25	2024
32072	Kirkebakken Borre	Horten	10,459459	59,382756	023	25	2024
34139	Bråvoll	Sandefjord	10,1085	59,296847	124	25	2024
32541	Steinsholtmoen	Larvik	9,888815	59,301073	1330	25	2024
32037	Marumveien	Sandefjord	10,206937	59,10485	1234	25	2024
105827	Horten rutebilstasjon 4	Horten	10,485556	59,414992	023	25	2024
31293	Skauen gård	Færder	10,402881	59,146813	02	25	2024
32684	Norkvelde syd	Larvik	9,961048	59,221288	214	25	2024
34128	Brygga Sandefjord	Sandefjord	10,225493	59,12827	162	25	2024
31313	Haugland	Larvik	10,021902	59,174569	1362	25	2024
33291	Amundrødveien Kjærnåsveien	Færder	10,388005	59,240165	116B	25	2024
33616	Fylkeshuset	Tønsberg	10,416911	59,265194	112	25	2024
32344	Knarberg	Færder	10,45383	59,208538	113B	25	2024
31663	Lindhøy Helgerødveien	Færder	10,40133	59,107523	022	25	2024
30864	Tvetene bunn	Larvik	9,984971	59,036767	208	25	2024
31619	Wingejordet	Holmestrand	10,209657	59,583512	97	25	2024
34041	Breidablikk syd	Færder	10,456221	59,21645	1623	25	2024
30589	Torød	Færder	10,440598	59,17948	1560	25	2024
33604	Beles vei	Tønsberg	10,458621	59,279385	118	25	2024
33161	Bøskogen	Sandefjord	10,177672	59,141743	1217	25	2024
31143	Varden ungdomsskole	Sandefjord	10,255275	59,121459	168	25	2024
29338	Skistadbygget	Drammen	10,202584	59,73821	96	25	2024
34015	Brattås	Sandefjord	10,232852	59,286658	1644	25	2024
33204	Tjøme sentrum Østveien	Færder	10,392632	59,115468	1576	25	2024
33953	Fagerliveien	Holmestrand	10,304248	59,482567	45	25	2024
31219	Vear låven	Tønsberg	10,358066	59,254813	1626	25	2024
33173	Jonsrud Gjeldstadveien	Tønsberg	10,269121	59,442206	1930	25	2024
32626	Fredrik Stangsgate vest	Sandefjord	10,296094	59,223277	1636	25	2024
32917	Hvitstein	Holmestrand	10,300646	59,486576	47	25	2024
33078	Indre havn	Sandefjord	10,239486	59,128108	162	25	2024
32395	Solstadbakken	Larvik	10,033221	59,007512	206	25	2024
30907	Tømmerholt	Færder	10,372923	59,193988	1546	25	2024
30589	Torød	Færder	10,440598	59,17948	113B	25	2024
105260	Helgerødveien	Sandefjord	10,260192	59,140964	1209	25	2024
33024	Oterbekk	Færder	10,451769	59,196289	1554	25	2024
104115	Nyveien	Holmestrand	10,321965	59,481167	47	25	2024
30711	Tuftaveien	Tønsberg	10,496011	59,31593	1537	25	2024
31269	Veibakken	Færder	10,401328	59,190737	02	25	2024
31857	Øhre øvre	Færder	10,425628	59,238869	112	25	2024
31027	Santra	Larvik	10,160969	59,063998	1121	25	2024
103184	Tokerød	Horten	10,409393	59,383466	1182	25	2024
30813	Grønseth	Holmestrand	10,083562	59,527231	1909	25	2024
31182	Vassvik	Larvik	9,992841	59,065011	207	25	2024
31987	Holtan nordre	Sandefjord	10,257218	59,109497	168	25	2024
32270	Smørstein	Sandefjord	10,266404	59,090285	168	25	2024
31398	Hedrum ungdomsskole	Larvik	10,052525	59,067457	1371	24	2024
32631	Fredrik Stangsgate øst	Sandefjord	10,300227	59,222698	1249	24	2024
103662	Geiteramsveien	Larvik	9,998202	59,054629	03	24	2024
34041	Breidablikk syd	Færder	10,456221	59,21645	113B	24	2024
31782	Åskollen Gilde	Tønsberg	10,345334	59,295998	120	24	2024
32218	Klavenes	Tønsberg	10,338572	59,434318	1933	24	2024
32331	Klåstad	Larvik	10,175747	59,059758	220	24	2024
32724	Nyrerød	Tønsberg	10,351675	59,386184	1182	24	2024
32201	Skåtanlia	Larvik	9,93987	59,28334	1343	24	2024
32730	Stuerød	Tønsberg	10,40412	59,316939	023	24	2024
32334	Myre	Sandefjord	10,144688	59,353592	124	24	2024
31021	Gåsholt	Larvik	10,071931	59,200382	1361	24	2024
31603	Vølen	Sandefjord	10,31013	59,262973	01	24	2024
33348	Apenes	Horten	10,457169	59,425997	1900	24	2024
31604	Vølen	Sandefjord	10,310116	59,261857	01	24	2024
31257	Skarphagaveien	Færder	10,421359	59,236391	100	24	2024
31942	Østli	Larvik	10,049226	59,071391	214	24	2024
32761	Nøklegård	Horten	10,377675	59,429797	021	24	2024
31458	Larvik stasjon	Larvik	10,029466	59,050889	206	24	2024
33094	Island	Holmestrand	10,217063	59,508717	42	24	2024
30695	Rybergsgate	Horten	10,476283	59,408042	70	24	2024
32060	Skoger rundkjøring	Holmestrand	10,242687	59,668852	96	24	2024
31818	Ødegården Kjose	Larvik	9,92273	59,077438	207	24	2024
33765	Gjekstadveien	Sandefjord	10,272766	59,128329	162	24	2024
30552	Breivolltunet	Holmestrand	10,22346	59,57235	94	24	2024
31912	Holm gamle Sørlandske	Holmestrand	10,234725	59,557388	94	24	2024
32119	Skorge Lefsrødveien	Sandefjord	10,108996	59,229443	1223	24	2024
33867	Glenne Sandeveien	Horten	10,444208	59,382008	1187	24	2024
30447	Prinsegata	Larvik	10,031963	59,050706	03	24	2024
33955	Fagerliveien	Holmestrand	10,305007	59,482298	45	24	2024
32164	Skrivergården	Larvik	10,035903	59,059686	214	24	2024
33825	Bjørge	Holmestrand	10,212013	59,636501	95	24	2024
33755	Bisjord	Larvik	10,0834	59,048762	1116	24	2024
31514	Helgerød skole	Sandefjord	10,284856	59,148828	138	24	2024
31290	Haugen	Sandefjord	10,155203	59,129692	1281	24	2024
32634	Kværner	Sandefjord	10,094683	59,202173	1216	24	2024
32580	Nesveien	Færder	10,442174	59,217036	112	24	2024
32481	Stavern	Larvik	10,03732	58,99767	206	24	2024
31940	Holmestrand sentrum	Holmestrand	10,317079	59,488024	46	24	2024
33024	Oterbekk	Færder	10,451769	59,196289	1551	24	2024
31937	Østerøyveien 46	Sandefjord	10,263993	59,12774	162	24	2024
32632	Fredrik Stangsgate øst	Sandefjord	10,300227	59,222629	129	24	2024
33191	Tjøllingvollen	Larvik	10,124583	59,055113	1121	24	2024
31401	Vestsolveien	Tønsberg	10,442939	59,264715	111	24	2024
31047	Hafallbakken	Sandefjord	10,279662	59,122689	162	24	2024
33777	Gjelstad Våle	Tønsberg	10,268883	59,434842	1930	23	2024
33377	Dronningens gate	Sandefjord	10,220319	59,13197	135	23	2024
32041	Skjønnheim	Drammen	10,400807	59,597564	93	23	2024
33192	Tjøllingvollen	Larvik	10,125323	59,05539	1135	23	2024
32786	Sundbyfoss	Holmestrand	10,12543	59,512775	41	23	2024
30946	Sandefjord vgs. II	Sandefjord	10,201219	59,131996	1162	23	2024
32017	Holtane	Færder	10,401767	59,144589	1572	23	2024
32320	Solbergfeltet	Larvik	9,940632	59,405855	1349	23	2024
32900	Svinevoll øst	Tønsberg	10,239779	59,415832	1182	23	2024
32594	Kvelde skole	Larvik	9,968242	59,191571	1358	23	2024
32008	Mariås	Drammen	10,38761	59,62622	1816	23	2024
31062	Valberg	Sandefjord	10,252725	59,281457	1503	23	2024
32207	Skåum	Sandefjord	10,245121	59,277234	1648	23	2024
33437	Auli	Tønsberg	10,34277	59,283475	1700	23	2024
32499	Krokenskogen Sørvil	Sandefjord	10,184345	59,130924	1283	23	2024
31803	Ø. Fjellvei Øvreveien	Færder	10,403095	59,247642	100	23	2024
32499	Krokenskogen Sørvil	Sandefjord	10,184345	59,130924	1291	23	2024
31804	Hjertnespromenaden	Sandefjord	10,223849	59,129735	139	23	2024
32527	Steinsholt Stranda	Larvik	9,882993	59,308063	214	23	2024
33595	Bekkeveien Rakkevik	Tønsberg	10,369788	59,262419	130	23	2024
34033	Breidablikk	Færder	10,455464	59,218859	1553	23	2024
32912	Hvatum	Larvik	9,946275	59,012309	1100	23	2024
32296	Klinestad	Sandefjord	10,203651	59,16463	1205	23	2024
32418	Kopstadkrysset	Horten	10,366311	59,423771	02	23	2024
33619	Berg	Sandefjord	10,128589	59,293702	124	23	2024
30828	Røråstoppen skole	Tønsberg	10,27727	59,371416	1523	23	2024
31395	Skjelland	Sandefjord	10,1669	59,271071	150	23	2024
33031	Oterbekklina	Færder	10,449529	59,1934	1551	23	2024
32331	Klåstad	Larvik	10,175747	59,059758	221	23	2024
33075	Pande syd	Tønsberg	10,31856	59,301339	1701	23	2024
30413	Tokenes	Færder	10,383899	59,175054	02	23	2024
33066	Høysteinane	Larvik	10,008786	59,052231	1339	23	2024
33964	Borgen syd	Sandefjord	10,220855	59,297066	124	23	2024
104115	Nyveien	Holmestrand	10,321965	59,481167	42	23	2024
32876	Sverstad	Drammen	10,394914	59,616074	1816	23	2024
32873	Omlidsvingen	Larvik	9,865846	58,983184	208	23	2024
33312	Andebu skole	Sandefjord	10,172605	59,305631	1604	23	2024
31039	Sauehaugen	Holmestrand	10,215958	59,624376	95	23	2024
30717	Tufte	Sandefjord	10,345135	59,237716	1640	23	2024
31064	Sem	Tønsberg	10,331456	59,283364	1503	23	2024
32825	Svarstad	Larvik	9,955815	59,400885	1349	23	2024
33660	Galleberg skole	Holmestrand	10,214603	59,627182	1807	23	2024
31502	Helgeroa bedehus	Larvik	9,866798	58,993961	1316	23	2024
31527	Viulsrødåsen	Horten	10,39745	59,377945	021	23	2024
32371	Knutstad	Tønsberg	10,362232	59,381541	1182	23	2024
32371	Knutstad	Tønsberg	10,362232	59,381541	1184	23	2024
32406	Mårveien	Tønsberg	10,468128	59,259197	115	23	2024
32822	Hundstokk	Sandefjord	10,199816	59,158876	01	23	2024
31659	Åmodt	Sandefjord	10,300177	59,274002	1648	23	2024
33285	Amundrødveien Fugleveien	Færder	10,387603	59,242541	116B	23	2024
31876	Holhjem	Larvik	9,888234	58,985893	1303	23	2024
31567	Hellenes syd	Larvik	9,962486	59,254584	1343	23	2024
33781	Bjerke syd	Larvik	10,02642	59,151192	214	23	2024
34157	Buerstad	Færder	10,424597	59,175277	1551	23	2024
32401	Kolstad	Holmestrand	10,086865	59,532094	43	22	2024
107426	Kodalveien 971	Sandefjord	10,16219	59,264175	150	22	2024
33609	Beles vei Fenris vei	Tønsberg	10,455359	59,280679	118	22	2024
33733	Ekenesstokken	Færder	10,435829	59,228165	1553	22	2024
31357	Haukerød Raveien	Sandefjord	10,192491	59,149144	1257	22	2024
32164	Skrivergården	Larvik	10,035903	59,059686	1281	22	2024
31349	Vesterøy skole Veløyveien	Sandefjord	10,26189	59,094638	168	22	2024
33186	Tjæregrav	Færder	10,413217	59,186998	1551	22	2024
32600	Nilsesvingen	Sandefjord	10,246285	59,138463	162	22	2024
33822	Enge	Larvik	9,915802	59,291695	215	22	2024
30945	Sandefjord vgs. II	Sandefjord	10,201128	59,13226	1291	22	2024
32465	Kotterød	Horten	10,420452	59,433064	02	22	2024
33823	Gjærvåg	Færder	10,390277	59,150227	022	22	2024
32077	Mellombakken	Larvik	10,049041	59,073354	208	22	2024
30842	Gudum	Holmestrand	10,284373	59,496226	47	22	2024
32649	Nordre alle	Tønsberg	10,418307	59,288738	1670	22	2024
32676	Landsrød	Færder	10,38752	59,177577	022	22	2024
31961	Øvre Fjellvei	Færder	10,400368	59,247715	100	22	2024
32208	Skåum	Sandefjord	10,245105	59,276986	1647	22	2024
33390	Dunihagen	Holmestrand	10,222939	59,58271	93	22	2024
33377	Dronningens gate	Sandefjord	10,220319	59,13197	168	22	2024
32753	Næss	Larvik	9,994994	59,202776	215	22	2024
31275	Veierud	Tønsberg	10,271533	59,429887	1930	22	2024
30969	Ulvø	Færder	10,447508	59,202233	1554	22	2024
34150	Budal gård	Færder	10,386313	59,122997	022	22	2024
34133	Brår	Tønsberg	10,254906	59,369206	1513	22	2024
33372	Ary	Sandefjord	10,265968	59,163109	138	22	2024
33591	Bekkeveien	Færder	10,421624	59,24728	100	22	2024
32848	Svelvik ferjekai	Drammen	10,409786	59,616116	1839	22	2024
32081	Kirkevoll	Tønsberg	10,278287	59,417673	1935	22	2024
34103	Fjellvik	Sandefjord	10,234904	59,124476	1265	22	2024
31941	Østli	Larvik	10,050259	59,072025	011	22	2024
31449	Larvik bibliotek	Larvik	10,032481	59,05619	214	22	2024
32889	Svinevika	Larvik	10,222524	59,05024	221	22	2024
32236	Moveien	Sandefjord	10,193913	59,145432	1215	22	2024
33881	Blåskjellveien syd	Færder	10,456108	59,213515	113B	22	2024
32896	Hvarnes skole	Larvik	9,935409	59,289182	215	22	2024
30873	Gullhaug	Holmestrand	10,257811	59,500177	1917	22	2024
33654	Einarsrød	Sandefjord	10,226012	59,285843	1644	22	2024
32117	Meløstranda	Larvik	10,041727	59,157053	215	22	2024
33308	Dolvengata	Larvik	9,902193	59,008415	208	22	2024
33352	Dreggveien	Færder	10,447421	59,208934	113B	22	2024
31886	Holm	Larvik	10,115096	59,107332	1282	22	2024
107409	Gallisveien	Sandefjord	10,155331	59,235661	150	22	2024
32458	Stangeby	Færder	10,405698	59,215309	02	22	2024
30939	Sandefjord vgs.	Sandefjord	10,203786	59,133438	1213	22	2024
33439	Aulilund	Tønsberg	10,355344	59,282324	01	21	2024
31768	Hjemseng	Færder	10,442393	59,221504	1614	21	2024
31836	Hof skole	Holmestrand	10,074213	59,538208	1915	21	2024
106351	Hemkrysset	Larvik	10,195339	59,069054	221	21	2024
31437	Vikerholmen	Færder	10,429697	59,081673	02	21	2024
32603	Storevar	Sandefjord	10,330791	59,201369	1634	21	2024
